project-name,classifier,model-name,TP,FP,FN,TN,accuracy,precision,recall,f-measure,auc-roc,mcc,readability,cos,Purpose,Notice,UnderDev,StyleAndIde,Metadata,Discarded
checkstyle,Bayesian Network,productModel,573.0,138.0,40.0,17.0,0.7682291666666666,0.8059071729957806,0.9347471451876019,0.865558912386707,0.4040572541177709,0.06802163045478905,
checkstyle,Bayesian Network,processModel,576.0,150.0,37.0,5.0,0.7565104166666666,0.7933884297520661,0.9396411092985318,0.8603435399551904,0.6019628479713729,-0.049604630557857875,
checkstyle,Bayesian Network,productProcessModel,610.0,150.0,3.0,5.0,0.80078125,0.8026315789473685,0.9951060358890701,0.8885651857246905,0.5071725517023628,0.10817464334468428,
checkstyle,Bayesian Network,textualModel,416.0,117.0,197.0,38.0,0.5911458333333334,0.7804878048780488,0.6786296900489397,0.7260034904013962,0.46189549018576015,-0.06637505981891095,
checkstyle,Bayesian Network,productProcessTextualModel,610.0,150.0,3.0,5.0,0.80078125,0.8026315789473685,0.9951060358890701,0.8885651857246905,0.5071725517023628,0.10817464334468428,
checkstyle,Bayesian Network,smellModel,613.0,155.0,0.0,0.0,0.7981770833333334,0.7981770833333334,1.0,0.887762490948588,0.5,0.0,
checkstyle,Bayesian Network,productProcessTextualSmellModel,610.0,150.0,3.0,5.0,0.80078125,0.8026315789473685,0.9951060358890701,0.8885651857246905,0.5071725517023628,0.10817464334468428,
checkstyle,Bayesian Network,devRelModel,608.0,155.0,5.0,0.0,0.7916666666666666,0.7968545216251638,0.9918433931484503,0.8837209302325582,0.3597379361153502,-0.04070599219738466,
checkstyle,Bayesian Network,allModel,610.0,150.0,3.0,5.0,0.80078125,0.8026315789473685,0.9951060358890701,0.8885651857246905,0.501399778982266,0.10817464334468428,
checkstyle,RandomForest,productModel,551.0,132.0,62.0,23.0,0.7473958333333334,0.8067349926793558,0.8988580750407831,0.8503086419753088,0.4494395621743935,0.06044128713797677,
checkstyle,RandomForest,processModel,601.0,117.0,12.0,38.0,0.83203125,0.8370473537604457,0.9804241435562806,0.9030803906836965,0.7758722307004158,0.36699480424697584,
checkstyle,RandomForest,productProcessModel,602.0,117.0,11.0,38.0,0.8333333333333334,0.8372739916550765,0.9820554649265906,0.903903903903904,0.7522549071199285,0.3731418451785702,
checkstyle,RandomForest,textualModel,538.0,145.0,75.0,10.0,0.7135416666666666,0.787701317715959,0.8776508972267537,0.8302469135802468,0.3966636846813661,-0.07398638289667685,
checkstyle,RandomForest,productProcessTextualModel,601.0,117.0,12.0,38.0,0.83203125,0.8370473537604457,0.9804241435562806,0.9030803906836965,0.8072409619533758,0.36699480424697584,
checkstyle,RandomForest,smellModel,613.0,155.0,0.0,0.0,0.7981770833333334,0.7981770833333334,1.0,0.887762490948588,0.5,0.0,
checkstyle,RandomForest,productProcessTextualSmellModel,601.0,117.0,12.0,38.0,0.83203125,0.8370473537604457,0.9804241435562806,0.9030803906836965,0.8072409619533758,0.36699480424697584,
checkstyle,RandomForest,devRelModel,608.0,155.0,5.0,0.0,0.7916666666666666,0.7968545216251638,0.9918433931484503,0.8837209302325582,0.4926590538336052,-0.04070599219738466,
checkstyle,RandomForest,allModel,603.0,121.0,10.0,34.0,0.8294270833333334,0.8328729281767956,0.9836867862969005,0.9020194465220644,0.6948639688470242,0.3506594486048709,
checkstyle,Support Vector Machine,productModel,161.0,69.0,452.0,86.0,0.3216145833333333,0.7,0.2626427406199021,0.3819691577698695,0.4087407251486607,-0.15993666641256313,
checkstyle,Support Vector Machine,processModel,144.0,54.0,469.0,101.0,0.3190104166666667,0.7272727272727273,0.23491027732463296,0.3551171393341554,0.4432615902752197,-0.10411977433868747,
checkstyle,Support Vector Machine,productProcessModel,495.0,116.0,118.0,39.0,0.6953125,0.8101472995090017,0.8075040783034257,0.8088235294117646,0.5295584907646161,0.05883529105222841,
checkstyle,Support Vector Machine,textualModel,513.0,141.0,100.0,14.0,0.6861979166666666,0.7844036697247706,0.8368678629690048,0.8097868981846882,0.46359522180708307,-0.08219457827203344,
checkstyle,Support Vector Machine,productProcessTextualModel,266.0,77.0,347.0,78.0,0.4479166666666667,0.7755102040816326,0.433931484502447,0.5564853556485356,0.46857864547702993,-0.05073520970468619,
checkstyle,Support Vector Machine,smellModel,613.0,155.0,0.0,0.0,0.7981770833333334,0.7981770833333334,1.0,0.887762490948588,0.5,0.0,
checkstyle,Support Vector Machine,productProcessTextualSmellModel,266.0,77.0,347.0,78.0,0.4479166666666667,0.7755102040816326,0.433931484502447,0.5564853556485356,0.46857864547702993,-0.05073520970468619,
checkstyle,Support Vector Machine,devRelModel,52.0,60.0,561.0,95.0,0.19140625,0.4642857142857143,0.08482871125611746,0.14344827586206896,0.34886596853128454,-0.3437378990498157,
checkstyle,Support Vector Machine,allModel,364.0,93.0,249.0,62.0,0.5546875,0.7964989059080962,0.5938009787928222,0.680373831775701,0.49690048939641107,-0.005068517074938335,
checkstyle,J48,productModel,420.0,119.0,193.0,36.0,0.59375,0.7792207792207793,0.6851549755301795,0.7291666666666667,0.45870652002315426,-0.07245951828631343,
checkstyle,J48,processModel,594.0,63.0,19.0,92.0,0.8932291666666666,0.9041095890410958,0.9690048939641109,0.9354330708661417,0.7812766405304425,0.6421190791343147,
checkstyle,J48,productProcessModel,594.0,63.0,19.0,92.0,0.8932291666666666,0.9041095890410958,0.9690048939641109,0.9354330708661417,0.7812766405304425,0.6421190791343147,
